code|state_fips|county_fips|period|civilian|employed|unemployed|rate|county|state|state_code
CN210590|21|059|Feb-12|49545|45614|3931|7.9|daviess|kentucky|KY
CN210610|21|061|Feb-12|5068|4409|659|13.0|edmonson|kentucky|KY
CN210630|21|063|Feb-12|3231|2798|433|13.4|elliott|kentucky|KY
CN210650|21|065|Feb-12|6223|5547|676|10.9|estill|kentucky|KY
PA210150|21|067|Feb-12|151512|140656|10856|7.2|fayette|kentucky|KY
CN210690|21|069|Feb-12|6401|5696|705|11.0|fleming|kentucky|KY
CN210710|21|071|Feb-12|15041|13475|1566|10.4|floyd|kentucky|KY
CN210730|21|073|Feb-12|24384|22421|1963|8.1|franklin|kentucky|KY
CN210750|21|075|Feb-12|2354|1897|457|19.4|fulton|kentucky|KY
CN210770|21|077|Feb-12|4126|3701|425|10.3|gallatin|kentucky|KY
CN210790|21|079|Feb-12|7606|6842|764|10.0|garrard|kentucky|KY
CN210810|21|081|Feb-12|12243|10962|1281|10.5|grant|kentucky|KY
CN210830|21|083|Feb-12|16466|14923|1543|9.4|graves|kentucky|KY
CN210850|21|085|Feb-12|11386|10043|1343|11.8|grayson|kentucky|KY
CN210870|21|087|Feb-12|5582|5049|533|9.5|green|kentucky|KY
CN210890|21|089|Feb-12|16854|15295|1559|9.3|greenup|kentucky|KY
CN210910|21|091|Feb-12|4274|3897|377|8.8|hancock|kentucky|KY
PA210500|21|093|Feb-12|49347|44667|4680|9.5|hardin|kentucky|KY
CN210950|21|095|Feb-12|10768|9428|1340|12.4|harlan|kentucky|KY
CN210970|21|097|Feb-12|9234|8362|872|9.4|harrison|kentucky|KY
CN210990|21|099|Feb-12|8544|7723|821|9.6|hart|kentucky|KY
CN211010|21|101|Feb-12|22632|20837|1795|7.9|henderson|kentucky|KY
CN211030|21|103|Feb-12|7478|6739|739|9.9|henry|kentucky|KY
CN211050|21|105|Feb-12|2111|1901|210|9.9|hickman|kentucky|KY
CN211070|21|107|Feb-12|22866|20883|1983|8.7|hopkins|kentucky|KY
CN211090|21|109|Feb-12|4465|3736|729|16.3|jackson|kentucky|KY
PS210200|21|111|Feb-12|362246|326887|35359|9.8|jefferson|kentucky|KY
CN211130|21|113|Feb-12|23316|21259|2057|8.8|jessamine|kentucky|KY
CN211150|21|115|Feb-12|9475|8511|964|10.2|johnson|kentucky|KY
CN211170|21|117|Feb-12|83524|76217|7307|8.7|kenton|kentucky|KY
CN211190|21|119|Feb-12|6304|5514|790|12.5|knott|kentucky|KY
CN211210|21|121|Feb-12|12053|10604|1449|12.0|knox|kentucky|KY
CN211230|21|123|Feb-12|6945|6301|644|9.3|larue|kentucky|KY
CN211250|21|125|Feb-12|26329|23290|3039|11.5|laurel|kentucky|KY
CN211270|21|127|Feb-12|6138|5439|699|11.4|lawrence|kentucky|KY
CN211290|21|129|Feb-12|2799|2416|383|13.7|lee|kentucky|KY
CN211310|21|131|Feb-12|3842|3293|549|14.3|leslie|kentucky|KY
CN211330|21|133|Feb-12|9047|7922|1125|12.4|letcher|kentucky|KY
CN211350|21|135|Feb-12|5511|4726|785|14.2|lewis|kentucky|KY
CN211370|21|137|Feb-12|10301|8987|1314|12.8|lincoln|kentucky|KY
CN211390|21|139|Feb-12|4793|4278|515|10.7|livingston|kentucky|KY
CN211410|21|141|Feb-12|12579|11460|1119|8.9|logan|kentucky|KY
CN211430|21|143|Feb-12|3454|3098|356|10.3|lyon|kentucky|KY
PA210600|21|145|Feb-12|31498|28679|2819|8.9|mccracken|kentucky|KY
CN211470|21|147|Feb-12|5985|5070|915|15.3|mccreary|kentucky|KY
CN211490|21|149|Feb-12|4615|4162|453|9.8|mclean|kentucky|KY
PA210700|21|151|Feb-12|43447|39954|3493|8.0|madison|kentucky|KY
CN211530|21|153|Feb-12|4332|3613|719|16.6|magoffin|kentucky|KY
CN211550|21|155|Feb-12|10219|9272|947|9.3|marion|kentucky|KY
CN211570|21|157|Feb-12|14956|13393|1563|10.5|marshall|kentucky|KY
CN211590|21|159|Feb-12|3745|3339|406|10.8|martin|kentucky|KY
CN211610|21|161|Feb-12|8611|7813|798|9.3|mason|kentucky|KY
CN211630|21|163|Feb-12|12215|10622|1593|13.0|meade|kentucky|KY
CN211650|21|165|Feb-12|2563|2125|438|17.1|menifee|kentucky|KY
CN211670|21|167|Feb-12|9902|8875|1027|10.4|mercer|kentucky|KY
CN211690|21|169|Feb-12|4175|3756|419|10.0|metcalfe|kentucky|KY
CN211710|21|171|Feb-12|4790|4362|428|8.9|monroe|kentucky|KY
CN211730|21|173|Feb-12|12745|11445|1300|10.2|montgomery|kentucky|KY
CN211750|21|175|Feb-12|5282|4553|729|13.8|morgan|kentucky|KY
CN211770|21|177|Feb-12|13921|12489|1432|10.3|muhlenberg|kentucky|KY
CN211790|21|179|Feb-12|21431|19015|2416|11.3|nelson|kentucky|KY
CN211810|21|181|Feb-12|3251|2895|356|11.0|nicholas|kentucky|KY
CN211830|21|183|Feb-12|12677|11649|1028|8.1|ohio|kentucky|KY
CN211850|21|185|Feb-12|28365|26252|2113|7.4|oldham|kentucky|KY
CN211870|21|187|Feb-12|5379|4912|467|8.7|owen|kentucky|KY
CN211890|21|189|Feb-12|1570|1380|190|12.1|owsley|kentucky|KY
CN211910|21|191|Feb-12|7149|6391|758|10.6|pendleton|kentucky|KY
CN211930|21|193|Feb-12|11548|10154|1394|12.1|perry|kentucky|KY
PA210200|21|195|Feb-12|25550|23260|2290|9.0|pike|kentucky|KY
CN211970|21|197|Feb-12|5533|4835|698|12.6|powell|kentucky|KY
CN211990|21|199|Feb-12|27793|24727|3066|11.0|pulaski|kentucky|KY
CN212010|21|201|Feb-12|1070|949|121|11.3|robertson|kentucky|KY
CN212030|21|203|Feb-12|7535|6650|885|11.7|rockcastle|kentucky|KY
CN212050|21|205|Feb-12|12584|11491|1093|8.7|rowan|kentucky|KY
CN212070|21|207|Feb-12|8451|7519|932|11.0|russell|kentucky|KY
CN212090|21|209|Feb-12|23421|21436|1985|8.5|scott|kentucky|KY
CN212110|21|211|Feb-12|21273|19543|1730|8.1|shelby|kentucky|KY
CN212130|21|213|Feb-12|9007|8091|916|10.2|simpson|kentucky|KY
CN212150|21|215|Feb-12|8720|7884|836|9.6|spencer|kentucky|KY
CN212170|21|217|Feb-12|13956|12709|1247|8.9|taylor|kentucky|KY
CN212190|21|219|Feb-12|5559|5067|492|8.9|todd|kentucky|KY
CN212210|21|221|Feb-12|6523|5820|703|10.8|trigg|kentucky|KY
CN212230|21|223|Feb-12|4104|3716|388|9.5|trimble|kentucky|KY
CN212250|21|225|Feb-12|8158|7530|628|7.7|union|kentucky|KY
PA210550|21|227|Feb-12|57170|52454|4716|8.2|warren|kentucky|KY
CN212290|21|229|Feb-12|5471|4904|567|10.4|washington|kentucky|KY
CN212310|21|231|Feb-12|8432|7251|1181|14.0|wayne|kentucky|KY
CN212330|21|233|Feb-12|6194|5709|485|7.8|webster|kentucky|KY
CN212350|21|235|Feb-12|15461|13789|1672|10.8|whitley|kentucky|KY
CN212370|21|237|Feb-12|2416|2061|355|14.7|wolfe|kentucky|KY
CN212390|21|239|Feb-12|12832|11952|880|6.9|woodford|kentucky|KY
PA220200|22|001|Feb-12|24937|23405|1532|6.1|acadia|louisiana|LA
CN220030|22|003|Feb-12|8475|7654|821|9.7|allen|louisiana|LA
PA221000|22|005|Feb-12|50583|47293|3290|6.5|ascension|louisiana|LA
CN220070|22|007|Feb-12|10036|8989|1047|10.4|assumption|louisiana|LA
CN220090|22|009|Feb-12|16046|14731|1315|8.2|avoyelles|louisiana|LA
CN220110|22|011|Feb-12|13911|12842|1069|7.7|beauregard|louisiana|LA
CN220130|22|013|Feb-12|6295|5770|525|8.3|bienville|louisiana|LA
CN220150|22|015|Feb-12|54515|51461|3054|5.6|bossier|louisiana|LA
CN220170|22|017|Feb-12|114715|106740|7975|7.0|caddo|louisiana|LA
CN220190|22|019|Feb-12|87467|81739|5728|6.5|calcasieu|louisiana|LA
CN220210|22|021|Feb-12|4402|4041|361|8.2|caldwell|louisiana|LA
CN220230|22|023|Feb-12|2988|2808|180|6.0|cameron|louisiana|LA
CN220250|22|025|Feb-12|4127|3725|402|9.7|catahoula|louisiana|LA
CN220270|22|027|Feb-12|6498|5955|543|8.4|claiborne|louisiana|LA
CN220290|22|029|Feb-12|7397|6566|831|11.2|concordia|louisiana|LA
CN220310|22|031|Feb-12|11267|10238|1029|9.1|de soto|louisiana|LA
PS220050|22|033|Feb-12|211953|197572|14381|6.8|east baton rouge|louisiana|LA
CN220350|22|035|Feb-12|2809|2335|474|16.9|east carroll|louisiana|LA
CN220370|22|037|Feb-12|7554|6935|619|8.2|east feliciana|louisiana|LA
CN220390|22|039|Feb-12|12423|11434|989|8.0|evangeline|louisiana|LA
CN220410|22|041|Feb-12|7338|6458|880|12.0|franklin|louisiana|LA
CN220430|22|043|Feb-12|9057|8352|705|7.8|grant|louisiana|LA
PA220300|22|045|Feb-12|32780|30614|2166|6.6|iberia|louisiana|LA
CN220470|22|047|Feb-12|12420|11025|1395|11.2|iberville|louisiana|LA
CN220490|22|049|Feb-12|6406|5869|537|8.4|jackson|louisiana|LA
PS220150|22|051|Feb-12|209968|196040|13928|6.6|jefferson|louisiana|LA
CN220530|22|053|Feb-12|14028|13205|823|5.9|jefferson davis|louisiana|LA
PS220170|22|055|Feb-12|117715|111894|5821|4.9|lafayette|louisiana|LA
PA220350|22|057|Feb-12|48339|45950|2389|4.9|lafourche|louisiana|LA
CN220590|22|059|Feb-12|6980|6610|370|5.3|la salle|louisiana|LA
CN220610|22|061|Feb-12|18967|17420|1547|8.2|lincoln|louisiana|LA
PA220970|22|063|Feb-12|58867|54826|4041|6.9|livingston|louisiana|LA
CN220650|22|065|Feb-12|4280|3799|481|11.2|madison|louisiana|LA
CN220670|22|067|Feb-12|11075|9484|1591|14.4|morehouse|louisiana|LA
CN220690|22|069|Feb-12|16042|14625|1417|8.8|natchitoches|louisiana|LA
PS220200|22|071|Feb-12|144017|132146|11871|8.2|orleans|louisiana|LA
PS220220|22|073|Feb-12|69951|64549|5402|7.7|ouachita|louisiana|LA
CN220750|22|075|Feb-12|8917|8333|584|6.5|plaquemines|louisiana|LA
CN220770|22|077|Feb-12|9352|8583|769|8.2|pointe coupee|louisiana|LA
PS220250|22|079|Feb-12|55842|51862|3980|7.1|rapides|louisiana|LA
CN220810|22|081|Feb-12|3668|3389|279|7.6|red river|louisiana|LA
CN220830|22|083|Feb-12|9007|8106|901|10.0|richland|louisiana|LA
CN220850|22|085|Feb-12|9387|8748|639|6.8|sabine|louisiana|LA
PA220450|22|087|Feb-12|16575|15200|1375|8.3|st bernard|louisiana|LA
CN220890|22|089|Feb-12|24535|23050|1485|6.1|st charles|louisiana|LA
CN220910|22|091|Feb-12|4368|3823|545|12.5|st helena|louisiana|LA
CN220930|22|093|Feb-12|9019|8027|992|11.0|st james|louisiana|LA
CN220950|22|095|Feb-12|20168|18516|1652|8.2|st john the baptist|louisiana|LA
PA220500|22|097|Feb-12|37087|34321|2766|7.5|st landry|louisiana|LA
CN220990|22|099|Feb-12|23760|22278|1482|6.2|st martin|louisiana|LA
PA220550|22|101|Feb-12|22350|20333|2017|9.0|st mary|louisiana|LA
PA220600|22|103|Feb-12|111056|104530|6526|5.9|st tammany|louisiana|LA
PA220650|22|105|Feb-12|51930|47500|4430|8.5|tangipahoa|louisiana|LA
CN221070|22|107|Feb-12|1821|1595|226|12.4|tensas|louisiana|LA
PA220750|22|109|Feb-12|53846|51132|2714|5.0|terrebonne|louisiana|LA
CN221110|22|111|Feb-12|9635|8906|729|7.6|union|louisiana|LA
CN221130|22|113|Feb-12|23453|21915|1538|6.6|vermilion|louisiana|LA
PA220950|22|115|Feb-12|21359|19883|1476|6.9|vernon|louisiana|LA
CN221170|22|117|Feb-12|14978|13520|1458|9.7|washington|louisiana|LA
CN221190|22|119|Feb-12|19122|17676|1446|7.6|webster|louisiana|LA
CN221210|22|121|Feb-12|10829|9963|866|8.0|west baton rouge|louisiana|LA
CN221230|22|123|Feb-12|4118|3418|700|17.0|west carroll|louisiana|LA
CN221250|22|125|Feb-12|4737|4344|393|8.3|west feliciana|louisiana|LA
CN221270|22|127|Feb-12|6478|5902|576|8.9|winn|louisiana|LA
PA230100|23|001|Feb-12|59395|54655|4740|8.0|androscoggin|maine|ME
PA230150|23|003|Feb-12|34674|31286|3388|9.8|aroostook|maine|ME
PS230050|23|005|Feb-12|157071|147216|9855|6.3|cumberland|maine|ME
CN230070|23|007|Feb-12|14852|13475|1377|9.3|franklin|maine|ME
CN230090|23|009|Feb-12|28576|25233|3343|11.7|hancock|maine|ME
PA230170|23|011|Feb-12|64097|59103|4994|7.8|kennebec|maine|ME
CN230130|23|013|Feb-12|19998|18186|1812|9.1|knox|maine|ME
CN230150|23|015|Feb-12|17336|15826|1510|8.7|lincoln|maine|ME
CN230170|23|017|Feb-12|29247|26412|2835|9.7|oxford|maine|ME
PA230200|23|019|Feb-12|79726|73191|6535|8.2|penobscot|maine|ME
CN230210|23|021|Feb-12|7429|6599|830|11.2|piscataquis|maine|ME
CN230230|23|023|Feb-12|18996|17588|1408|7.4|sagadahoc|maine|ME
CN230250|23|025|Feb-12|24667|22009|2658|10.8|somerset|maine|ME
CN230270|23|027|Feb-12|19214|17224|1990|10.4|waldo|maine|ME
CN230290|23|029|Feb-12|14394|12653|1741|12.1|washington|maine|ME
PA230600|23|031|Feb-12|110153|101492|8661|7.9|york|maine|ME
PA240400|24|001|Feb-12|38053|34801|3252|8.5|allegany|maryland|MD
PA240150|24|003|Feb-12|296985|278036|18949|6.4|anne arundel|maryland|MD
PS240300|24|005|Feb-12|443362|410039|33323|7.5|baltimore|maryland|MD
CN240090|24|009|Feb-12|47844|45020|2824|5.9|calvert|maryland|MD
CN240110|24|011|Feb-12|16638|15091|1547|9.3|caroline|maryland|MD
PA240250|24|013|Feb-12|94374|87913|6461|6.8|carroll|maryland|MD
PA240500|24|015|Feb-12|51098|46157|4941|9.7|cecil|maryland|MD
PA240600|24|017|Feb-12|79173|74403|4770|6.0|charles|maryland|MD
CN240190|24|019|Feb-12|16915|14970|1945|11.5|dorchester|maryland|MD
PS240350|24|021|Feb-12|127479|119443|8036|6.3|frederick|maryland|MD
CN240230|24|023|Feb-12|17399|15864|1535|8.8|garrett|maryland|MD
PA240200|24|025|Feb-12|136902|126691|10211|7.5|harford|maryland|MD
PA240300|24|027|Feb-12|167167|158817|8350|5.0|howard|maryland|MD
CN240290|24|029|Feb-12|10808|9884|924|8.5|kent|maryland|MD
PS240100|24|031|Feb-12|523167|496066|27101|5.2|montgomery|maryland|MD
PS240150|24|033|Feb-12|465079|432774|32305|6.9|prince georges|maryland|MD
CN240350|24|035|Feb-12|27234|25260|1974|7.2|queen annes|maryland|MD
PA240650|24|037|Feb-12|56042|52754|3288|5.9|st marys|maryland|MD
CN240390|24|039|Feb-12|10951|9677|1274|11.6|somerset|maryland|MD
CN240410|24|041|Feb-12|18752|17146|1606|8.6|talbot|maryland|MD
PA240350|24|043|Feb-12|68835|62285|6550|9.5|washington|maryland|MD
PA240550|24|045|Feb-12|52605|47554|5051|9.6|wicomico|maryland|MD
CN240470|24|047|Feb-12|25396|21123|4273|16.8|worcester|maryland|MD
PA240050|24|510|Feb-12|275270|247052|28218|10.3|baltimore city|maryland|MD
CN250010|25|001|Feb-12|115846|103776|12070|10.4|barnstable|massachusetts|MA
PS250220|25|003|Feb-12|71337|65710|5627|7.9|berkshire|massachusetts|MA
CN250050|25|005|Feb-12|290452|259545|30907|10.6|bristol|massachusetts|MA
CN250070|25|007|Feb-12|9353|8209|1144|12.2|dukes|massachusetts|MA
CN250090|25|009|Feb-12|381656|351480|30176|7.9|essex|massachusetts|MA
CN250110|25|011|Feb-12|38712|35864|2848|7.4|franklin|massachusetts|MA
PS250200|25|013|Feb-12|221368|200487|20881|9.4|hampden|massachusetts|MA
CN250150|25|015|Feb-12|88108|82919|5189|5.9|hampshire|massachusetts|MA
CN250170|25|017|Feb-12|827393|780267|47126|5.7|middlesex|massachusetts|MA
CN250190|25|019|Feb-12|5462|4661|801|14.7|nantucket /town|massachusetts|MA
CN250210|25|021|Feb-12|362036|340032|22004|6.1|norfolk|massachusetts|MA
CN250230|25|023|Feb-12|261290|240428|20862|8.0|plymouth|massachusetts|MA
CN250250|25|025|Feb-12|362238|337295|24943|6.9|suffolk|massachusetts|MA
CN250270|25|027|Feb-12|403365|370331|33034|8.2|worcester|massachusetts|MA
CN260010|26|001|Feb-12|3642|3123|519|14.3|alcona|michigan|MI
CN260030|26|003|Feb-12|3752|3268|484|12.9|alger|michigan|MI
PA260800|26|005|Feb-12|52833|48474|4359|8.3|allegan|michigan|MI
CN260070|26|007|Feb-12|13223|11752|1471|11.1|alpena|michigan|MI
CN260090|26|009|Feb-12|9599|8390|1209|12.6|antrim|michigan|MI
CN260110|26|011|Feb-12|6800|5816|984|14.5|arenac|michigan|MI
CN260130|26|013|Feb-12|3711|3030|681|18.4|baraga|michigan|MI
CN260150|26|015|Feb-12|28602|26651|1951|6.8|barry|michigan|MI
PS260070|26|017|Feb-12|52344|47481|4863|9.3|bay|michigan|MI
CN260190|26|019|Feb-12|8148|7048|1100|13.5|benzie|michigan|MI
PA262150|26|021|Feb-12|71488|64409|7079|9.9|berrien|michigan|MI
CN260230|26|023|Feb-12|19066|17340|1726|9.1|branch|michigan|MI
CN260250|26|025|Feb-12|63839|58894|4945|7.7|calhoun|michigan|MI
CN260270|26|027|Feb-12|25813|23786|2027|7.9|cass|michigan|MI
CN260290|26|029|Feb-12|12195|10535|1660|13.6|charlevoix|michigan|MI
CN260310|26|031|Feb-12|9697|8050|1647|17.0|cheboygan|michigan|MI
CN260330|26|033|Feb-12|16115|14120|1995|12.4|chippewa|michigan|MI
CN260350|26|035|Feb-12|12066|10498|1568|13.0|clare|michigan|MI
PA261950|26|037|Feb-12|37958|35558|2400|6.3|clinton|michigan|MI
CN260390|26|039|Feb-12|5738|5070|668|11.6|crawford|michigan|MI
CN260410|26|041|Feb-12|18188|16264|1924|10.6|delta|michigan|MI
CN260430|26|043|Feb-12|13222|12110|1112|8.4|dickinson|michigan|MI
CN260450|26|045|Feb-12|55313|51548|3765|6.8|eaton|michigan|MI
CN260470|26|047|Feb-12|17740|15102|2638|14.9|emmet|michigan|MI
CN260490|26|049|Feb-12|185906|167699|18207|9.8|genesee|michigan|MI
CN260510|26|051|Feb-12|9433|8051|1382|14.7|gladwin|michigan|MI
CN260530|26|053|Feb-12|7102|6353|749|10.5|gogebic|michigan|MI
PA262300|26|055|Feb-12|43999|39689|4310|9.8|grand traverse|michigan|MI
CN260570|26|057|Feb-12|18581|16727|1854|10.0|gratiot|michigan|MI
CN260590|26|059|Feb-12|18567|16724|1843|9.9|hillsdale|michigan|MI
CN260610|26|061|Feb-12|17105|15515|1590|9.3|houghton|michigan|MI
CN260630|26|063|Feb-12|15034|13527|1507|10.0|huron|michigan|MI
CN260650|26|065|Feb-12|144048|133123|10925|7.6|ingham|michigan|MI
PA262250|26|067|Feb-12|28826|26098|2728|9.5|ionia|michigan|MI
CN260690|26|069|Feb-12|9579|8251|1328|13.9|iosco|michigan|MI
CN260710|26|071|Feb-12|5342|4794|548|10.3|iron|michigan|MI
PA262000|26|073|Feb-12|35952|33540|2412|6.7|isabella|michigan|MI
PA261300|26|075|Feb-12|71869|65537|6332|8.8|jackson|michigan|MI
CN260770|26|077|Feb-12|124139|115434|8705|7.0|kalamazoo|michigan|MI
CN260790|26|079|Feb-12|7643|6800|843|11.0|kalkaska|michigan|MI
CN260810|26|081|Feb-12|302887|281631|21256|7.0|kent|michigan|MI
CN260830|26|083|Feb-12|990|860|130|13.1|keweenaw|michigan|MI
CN260850|26|085|Feb-12|3719|3214|505|13.6|lake|michigan|MI
PA261050|26|087|Feb-12|40749|35443|5306|13.0|lapeer|michigan|MI
CN260890|26|089|Feb-12|10041|9063|978|9.7|leelanau|michigan|MI
PA261350|26|091|Feb-12|43740|39492|4248|9.7|lenawee|michigan|MI
PS260530|26|093|Feb-12|88104|80420|7684|8.7|livingston|michigan|MI
CN260950|26|095|Feb-12|2385|2104|281|11.8|luce|michigan|MI
CN260970|26|097|Feb-12|4650|3557|1093|23.5|mackinac|michigan|MI
CN260990|26|099|Feb-12|399063|358671|40392|10.1|macomb|michigan|MI
CN261010|26|101|Feb-12|10387|9123|1264|12.2|manistee|michigan|MI
PA261650|26|103|Feb-12|34752|31827|2925|8.4|marquette|michigan|MI
CN261050|26|105|Feb-12|13294|11731|1563|11.8|mason|michigan|MI
CN261070|26|107|Feb-12|19899|17865|2034|10.2|mecosta|michigan|MI
CN261090|26|109|Feb-12|11956|11046|910|7.6|menominee|michigan|MI
PA261700|26|111|Feb-12|41897|38680|3217|7.7|midland|michigan|MI
CN261130|26|113|Feb-12|5737|4971|766|13.4|missaukee|michigan|MI
PS260650|26|115|Feb-12|67247|61399|5848|8.7|monroe|michigan|MI
CN261170|26|117|Feb-12|25004|22031|2973|11.9|montcalm|michigan|MI
CN261190|26|119|Feb-12|3429|2783|646|18.8|montmorency|michigan|MI
CN261210|26|121|Feb-12|82393|74671|7722|9.4|muskegon|michigan|MI
CN261230|26|123|Feb-12|21516|19327|2189|10.2|newaygo|michigan|MI
PS260750|26|125|Feb-12|581794|532090|49704|8.5|oakland|michigan|MI
CN261270|26|127|Feb-12|12458|10629|1829|14.7|oceana|michigan|MI
CN261290|26|129|Feb-12|8774|7733|1041|11.9|ogemaw|michigan|MI
CN261310|26|131|Feb-12|2577|2207|370|14.4|ontonagon|michigan|MI
CN261330|26|133|Feb-12|8767|7782|985|11.2|osceola|michigan|MI
CN261350|26|135|Feb-12|3326|2752|574|17.3|oscoda|michigan|MI
CN261370|26|137|Feb-12|10538|9216|1322|12.5|otsego|michigan|MI
PS260800|26|139|Feb-12|131301|121815|9486|7.2|ottawa|michigan|MI
CN261410|26|141|Feb-12|5103|4044|1059|20.8|presque isle|michigan|MI
CN261430|26|143|Feb-12|9323|8111|1212|13.0|roscommon|michigan|MI
CN261450|26|145|Feb-12|89341|81034|8307|9.3|saginaw|michigan|MI
PS260850|26|147|Feb-12|76333|66575|9758|12.8|st clair|michigan|MI
PA261850|26|149|Feb-12|27080|24580|2500|9.2|st joseph|michigan|MI
CN261510|26|151|Feb-12|18546|16373|2173|11.7|sanilac|michigan|MI
CN261530|26|153|Feb-12|3735|3192|543|14.5|schoolcraft|michigan|MI
PA261100|26|155|Feb-12|32752|29365|3387|10.3|shiawassee|michigan|MI
CN261570|26|157|Feb-12|25402|22575|2827|11.1|tuscola|michigan|MI
PA261750|26|159|Feb-12|36608|32462|4146|11.3|van buren|michigan|MI
CN261610|26|161|Feb-12|182666|172767|9899|5.4|washtenaw|michigan|MI
CN261630|26|163|Feb-12|810928|720798|90130|11.1|wayne|michigan|MI
CN261650|26|165|Feb-12|13102|11524|1578|12.0|wexford|michigan|MI
CN270010|27|001|Feb-12|7371|6634|737|10.0|aitkin|minnesota|MN
PA270150|27|003|Feb-12|190220|177518|12702|6.7|anoka|minnesota|MN
CN270050|27|005|Feb-12|17485|16064|1421|8.1|becker|minnesota|MN
CN270070|27|007|Feb-12|22368|20475|1893|8.5|beltrami|minnesota|MN
CN270090|27|009|Feb-12|22520|20768|1752|7.8|benton|minnesota|MN
CN270110|27|011|Feb-12|2841|2641|200|7.0|big stone|minnesota|MN
PA270450|27|013|Feb-12|39702|37563|2139|5.4|blue earth|minnesota|MN
CN270150|27|015|Feb-12|15093|13959|1134|7.5|brown|minnesota|MN
CN270170|27|017|Feb-12|17877|16325|1552|8.7|carlton|minnesota|MN
CN270190|27|019|Feb-12|50486|47482|3004|6.0|carver|minnesota|MN
CN270210|27|021|Feb-12|13989|12381|1608|11.5|cass|minnesota|MN
CN270230|27|023|Feb-12|7160|6684|476|6.6|chippewa|minnesota|MN
CN270250|27|025|Feb-12|29457|26779|2678|9.1|chisago|minnesota|MN
CN270270|27|027|Feb-12|35116|33156|1960|5.6|clay|minnesota|MN
CN270290|27|029|Feb-12|4457|3759|698|15.7|clearwater|minnesota|MN
CN270310|27|031|Feb-12|2994|2742|252|8.4|cook|minnesota|MN
CN270330|27|033|Feb-12|6438|6064|374|5.8|cottonwood|minnesota|MN
CN270350|27|035|Feb-12|32599|29440|3159|9.7|crow wing|minnesota|MN
PS270050|27|037|Feb-12|231607|217628|13979|6.0|dakota|minnesota|MN
CN270390|27|039|Feb-12|11056|10249|807|7.3|dodge|minnesota|MN
CN270410|27|041|Feb-12|20424|19136|1288|6.3|douglas|minnesota|MN
CN270430|27|043|Feb-12|7422|6855|567|7.6|faribault|minnesota|MN
CN270450|27|045|Feb-12|10867|10047|820|7.5|fillmore|minnesota|MN
CN270470|27|047|Feb-12|16547|15349|1198|7.2|freeborn|minnesota|MN
CN270490|27|049|Feb-12|26082|24345|1737|6.7|goodhue|minnesota|MN
CN270510|27|051|Feb-12|3096|2798|298|9.6|grant|minnesota|MN
CN270530|27|053|Feb-12|652917|616839|36078|5.5|hennepin|minnesota|MN
CN270550|27|055|Feb-12|10955|10035|920|8.4|houston|minnesota|MN
CN270570|27|057|Feb-12|8987|7961|1026|11.4|hubbard|minnesota|MN
CN270590|27|059|Feb-12|21108|19167|1941|9.2|isanti|minnesota|MN
CN270610|27|061|Feb-12|23540|21464|2076|8.8|itasca|minnesota|MN
CN270630|27|063|Feb-12|6956|6623|333|4.8|jackson|minnesota|MN
CN270650|27|065|Feb-12|8188|7067|1121|13.7|kanabec|minnesota|MN
CN270670|27|067|Feb-12|23891|22271|1620|6.8|kandiyohi|minnesota|MN
CN270690|27|069|Feb-12|2564|2374|190|7.4|kittson|minnesota|MN
CN270710|27|071|Feb-12|6731|6125|606|9.0|koochiching|minnesota|MN
CN270730|27|073|Feb-12|4185|3935|250|6.0|lac qui parle|minnesota|MN
CN270750|27|075|Feb-12|6228|5799|429|6.9|lake|minnesota|MN
CN270770|27|077|Feb-12|2409|2272|137|5.7|lake of the woods|minnesota|MN
CN270790|27|079|Feb-12|14250|12878|1372|9.6|le sueur|minnesota|MN
CN270810|27|081|Feb-12|3351|3130|221|6.6|lincoln|minnesota|MN
CN270830|27|083|Feb-12|15094|14236|858|5.7|lyon|minnesota|MN
CN270850|27|085|Feb-12|20176|18504|1672|8.3|mcleod|minnesota|MN
CN270870|27|087|Feb-12|2534|2328|206|8.1|mahnomen|minnesota|MN
CN270890|27|089|Feb-12|5603|4988|615|11.0|marshall|minnesota|MN
CN270910|27|091|Feb-12|11100|10376|724|6.5|martin|minnesota|MN
CN270930|27|093|Feb-12|12527|11418|1109|8.9|meeker|minnesota|MN
CN270950|27|095|Feb-12|12174|10699|1475|12.1|mille lacs|minnesota|MN
CN270970|27|097|Feb-12|18412|16640|1772|9.6|morrison|minnesota|MN
CN270990|27|099|Feb-12|21377|20108|1269|5.9|mower|minnesota|MN
CN271010|27|101|Feb-12|5737|5347|390|6.8|murray|minnesota|MN
CN271030|27|103|Feb-12|20253|19216|1037|5.1|nicollet|minnesota|MN
CN271050|27|105|Feb-12|11528|10921|607|5.3|nobles|minnesota|MN
CN271070|27|107|Feb-12|3673|3416|257|7.0|norman|minnesota|MN
CN271090|27|109|Feb-12|79286|75072|4214|5.3|olmsted|minnesota|MN
PA270650|27|111|Feb-12|30314|27992|2322|7.7|otter tail|minnesota|MN
CN271130|27|113|Feb-12|9597|8748|849|8.8|pennington|minnesota|MN
CN271150|27|115|Feb-12|14719|13176|1543|10.5|pine|minnesota|MN
CN271170|27|117|Feb-12|5277|4931|346|6.6|pipestone|minnesota|MN
CN271190|27|119|Feb-12|17954|16693|1261|7.0|polk|minnesota|MN
